date,close,open,high,low,volume,amount,code,name
2024-04-24,677.22,676.79,683.51,671.04,0.30219087,1.0594093356,801011,林业Ⅱ
2024-04-25,679.62,674.67,689.08,667.78,0.32925539,1.2031202022,801011,林业Ⅱ
2024-04-26,689.69,680.85,692.52,672.71,0.4131503,1.3609498147,801011,林业Ⅱ
2024-04-29,719.23,694.0,721.47,693.51,0.60652933,1.9697083108000002,801011,林业Ⅱ
2024-04-30,712.59,714.28,730.83,701.23,0.53501365,1.8825008965,801011,林业Ⅱ
2024-05-06,722.89,716.15,729.39,715.36,0.49113136,1.5945704946,801011,林业Ⅱ
2024-05-07,721.48,722.28,727.43,713.51,0.34482645,1.153341723,801011,林业Ⅱ
2024-05-08,738.4,720.46,754.94,707.58,1.0056693,2.4995659786,801011,林业Ⅱ
2024-05-09,732.34,729.96,741.71,722.94,0.69024045,1.8890330938,801011,林业Ⅱ
2024-05-10,728.91,731.92,742.28,723.3,0.46695076,1.4249800500999998,801011,林业Ⅱ
2024-05-13,710.86,722.22,736.38,704.79,0.52178762,1.7950933714,801011,林业Ⅱ
2024-05-14,718.2,711.08,729.53,705.95,0.40832688,1.3684462294,801011,林业Ⅱ
2024-05-15,715.6,718.08,722.9,708.17,0.3110711,1.1415504609,801011,林业Ⅱ
2024-05-16,722.85,717.49,730.93,715.82,0.34927128,1.1291225128,801011,林业Ⅱ
2024-05-17,727.69,721.97,732.36,717.65,0.35144268,1.0846067596,801011,林业Ⅱ
2024-05-20,733.31,729.72,751.41,724.5,0.68517189,1.8801593009,801011,林业Ⅱ
2024-05-21,723.35,728.57,734.36,720.11,0.41912105,1.3230853814,801011,林业Ⅱ
2024-05-22,726.02,722.06,731.25,721.8,0.2481662,0.85410732,801011,林业Ⅱ
2024-05-23,727.48,726.96,741.0,714.88,0.7994493,2.0565906292,801011,林业Ⅱ
2024-05-24,722.63,721.91,734.48,715.42,0.5622714,1.55450303,801011,林业Ⅱ
2024-05-27,708.01,722.49,724.23,699.51,0.53412087,1.3949922655000002,801011,林业Ⅱ
2024-05-28,704.69,708.28,714.22,697.67,0.27465015,0.896042612,801011,林业Ⅱ
2024-05-29,711.41,704.88,722.37,700.38,0.32086624,0.9775789019,801011,林业Ⅱ
2024-05-30,691.05,709.96,709.96,688.65,0.43989442,1.2313393898,801011,林业Ⅱ
2024-05-31,685.51,689.56,697.11,682.24,0.28256854,0.8187293868000001,801011,林业Ⅱ
2024-06-03,664.22,684.18,686.93,657.32,0.43295845,1.288562577,801011,林业Ⅱ
2024-06-04,654.94,667.31,667.57,647.78,0.28454952,0.8253253918000001,801011,林业Ⅱ
2024-06-05,644.13,652.69,664.67,642.14,0.32879563,1.5714923481999998,801011,林业Ⅱ
2024-06-06,586.19,643.15,650.42,582.92,0.73359134,2.3506539852,801011,林业Ⅱ
2024-06-07,587.59,570.14,603.47,565.69,0.95332202,2.3369023759,801011,林业Ⅱ
2024-06-11,587.91,587.59,598.01,566.83,0.5584198,1.4172599263999999,801011,林业Ⅱ
2024-06-12,591.78,587.71,599.67,584.26,0.3779717,0.993981172,801011,林业Ⅱ
2024-06-13,573.05,592.26,595.4,569.43,0.58902721,1.314139995,801011,林业Ⅱ
2024-06-14,570.93,569.05,580.05,560.53,0.39496012,0.933525169,801011,林业Ⅱ
2024-06-17,560.05,567.38,572.54,557.2,0.31691802,0.8304652022,801011,林业Ⅱ
2025-05-21,4726.79,4748.75,4805.91,4684.32,3.20267671,37.6740365282,801014,饲料
2025-05-22,4742.92,4722.5,4816.77,4671.14,2.96627206,32.123540244299996,801014,饲料
2025-05-23,4686.19,4732.17,4763.24,4663.57,2.39124705,24.9619356441,801014,饲料
2025-05-26,4726.86,4676.26,4758.1,4654.24,1.68580658,20.6773335343,801014,饲料
2025-05-27,4752.61,4720.98,4832.87,4675.49,1.66238614,23.9006218272,801014,饲料
2025-05-28,4713.43,4732.88,4782.35,4679.39,1.58942526,18.8950915135,801014,饲料
2025-05-29,4714.54,4713.56,4752.54,4670.04,1.65641101,19.9555396686,801014,饲料
2025-05-30,4753.14,4713.98,4844.86,4689.98,3.38732014,31.926154230300003,801014,饲料
2025-06-03,4870.63,4742.46,4896.18,4715.5,2.69954963,35.5652215497,801014,饲料
2025-06-04,4972.94,4859.59,5015.98,4819.45,2.63500114,39.3405748705,801014,饲料
2025-06-05,4873.08,4957.8,4996.3,4823.33,2.66071711,36.648111354099996,801014,饲料
2025-06-06,4807.89,4846.21,4921.48,4746.85,1.83956123,32.3704644588,801014,饲料
2025-06-09,4819.65,4776.6,4864.14,4748.1,2.25718381,25.8658366725,801014,饲料
2025-06-10,4849.81,4813.89,4900.9,4772.31,3.18515083,31.2522842029,801014,饲料
2025-06-11,4877.22,4834.57,4908.1,4760.62,3.44650072,33.4180785964,801014,饲料
2025-06-12,4828.73,4853.29,4897.75,4783.78,2.66521819,30.1181125717,801014,饲料
2025-06-13,4779.07,4814.1,4856.7,4748.7,2.49347065,31.1147680421,801014,饲料
2025-06-16,4727.12,4759.98,4796.45,4691.82,1.86949119,24.4955045226,801014,饲料
2025-06-17,4672.89,4737.94,4779.88,4648.97,1.79841804,24.9494256624,801014,饲料
2025-06-18,4675.76,4689.6,4728.82,4635.16,1.82008581,21.0212101983,801014,饲料
2025-06-19,4633.1,4678.8,4742.03,4597.5,2.25800695,29.936265782800003,801014,饲料
2025-06-20,4663.12,4627.68,4717.74,4599.06,1.63095836,25.129963235,801014,饲料
2025-06-23,4639.05,4641.65,4695.07,4548.89,1.60468222,22.8390999384,801014,饲料
2025-06-24,4688.16,4645.73,4736.78,4622.3,1.88479141,23.251370914299997,801014,饲料
2025-06-25,4704.93,4700.05,4752.03,4662.56,1.93735561,21.9788304364,801014,饲料
2025-06-26,4662.2,4701.67,4716.88,4630.94,1.61011398,17.6283406554,801014,饲料
2025-06-27,4648.02,4623.14,4674.11,4599.05,1.62169254,18.3060074246,801014,饲料
2025-06-30,4675.12,4645.18,4710.1,4596.9,1.73436952,22.8091978406,801014,饲料
2025-07-01,4765.09,4672.77,4803.94,4653.5,1.81127271,27.0333806262,801014,饲料
2025-07-02,4757.52,4765.25,4846.35,4698.39,2.89400301,30.462441473200002,801014,饲料
2025-07-03,4765.07,4757.22,4814.77,4716.43,3.18248265,28.359224844,801014,饲料
2025-07-04,4754.88,4749.67,4788.61,4685.86,2.83196551,25.46288729,801014,饲料
2025-07-07,4711.2,4746.38,4769.14,4679.91,2.42111867,20.9937750912,801014,饲料
2025-07-08,4702.27,4705.77,4752.55,4667.55,2.4408084,21.371786125499998,801014,饲料
2025-07-09,4659.53,4718.06,4762.79,4581.65,3.07656336,34.5358525694,801014,饲料
2025-07-10,4581.77,4669.22,4695.61,4544.63,3.63337706,43.5375387191,801014,饲料
2025-07-11,4596.47,4569.4,4636.39,4537.73,3.99442832,42.0598862312,801014,饲料
2025-07-14,4571.38,4588.01,4613.96,4515.42,3.08076825,33.155293942600004,801014,饲料
2025-07-15,4529.39,4562.37,4594.85,4495.59,3.07126914,27.8855745755,801014,饲料
2025-07-16,4558.66,4525.63,4592.57,4510.24,1.96624347,22.7109795362,801014,饲料
2025-07-17,4564.74,4542.13,4607.09,4517.33,1.97752692,25.6932919518,801014,饲料
2025-07-18,4563.84,4563.5,4601.64,4531.98,2.16373261,23.1095515523,801014,饲料
2025-07-21,4643.78,4555.84,4673.35,4532.96,3.91491285,37.0409855096,801014,饲料
2025-07-22,4719.51,4636.29,4756.88,4594.33,5.60022545,43.107774221499994,801014,饲料
2025-07-23,4680.69,4749.49,4806.24,4659.03,5.92515287,42.2316673535,801014,饲料
2025-07-24,4618.7,4677.61,4711.64,4568.14,4.25556624,36.2345231748,801014,饲料
2025-07-25,4621.32,4630.12,4702.48,4584.52,3.27341985,33.4335333147,801014,饲料
2025-07-28,4601.79,4613.61,4658.88,4567.03,3.03544556,27.664386764499998,801014,饲料
2025-07-29,4552.07,4602.06,4630.86,4493.38,2.91216843,30.9685824139,801014,饲料
2025-07-30,4643.78,4546.54,4691.96,4527.75,2.99672625,32.8482003671,801014,饲料
2025-07-31,4594.02,4641.13,4686.06,4561.07,3.0585175,31.067529776700002,801014,饲料
2025-08-01,4606.03,4595.36,4650.68,4554.39,2.07361862,22.1806590288,801014,饲料
2025-08-04,4643.61,4611.81,4708.05,4563.36,2.03499818,26.4744791259,801014,饲料
2025-08-05,4690.95,4643.76,4721.06,4610.24,2.48665799,25.7404207609,801014,饲料
2025-08-06,4699.44,4696.62,4741.89,4625.48,2.2848773,26.9109977993,801014,饲料
2025-08-07,4711.85,4696.07,4761.6,4646.48,2.53690415,31.9680662006,801014,饲料
2025-08-08,4720.52,4722.15,4776.95,4674.08,3.57657621,32.2450856227,801014,饲料
2025-08-11,4719.12,4721.4,4758.15,4665.86,3.42836629,33.3100762815,801014,饲料
2025-08-12,4722.48,4714.07,4782.74,4685.64,2.96175565,27.7164250896,801014,饲料
2025-08-13,4701.78,4725.24,4746.96,4647.45,2.82509113,28.5111356309,801014,饲料
2025-08-14,4680.54,4708.39,4761.51,4639.46,2.65041569,29.2588133192,801014,饲料
2025-08-15,4708.8,4680.59,4753.38,4660.5,2.58195897,26.6897784179,801014,饲料
2025-08-18,4739.23,4713.34,4765.35,4671.39,3.17624286,31.9178557786,801014,饲料
2025-08-19,4794.09,4738.83,4836.73,4700.76,2.78814306,32.043203928800004,801014,饲料
2025-08-20,4821.36,4783.63,4856.67,4737.62,2.64755289,30.7697583499,801014,饲料
2025-08-21,4842.46,4833.7,4885.97,4785.69,3.68679545,33.3464585703,801014,饲料
2025-08-22,4857.74,4877.15,4908.91,4800.85,3.1494655,32.0377712835,801014,饲料
2025-08-25,4917.73,4861.88,4945.82,4805.42,4.17022976,40.2079405678,801014,饲料
2025-08-26,4981.79,4902.11,5055.67,4877.01,6.00439818,53.135610733,801014,饲料
2025-08-27,4882.87,4962.41,5019.64,4866.04,6.16483448,48.4999742857,801014,饲料
2025-08-28,4834.06,4886.77,4930.24,4722.44,6.86750746,54.1922367322,801014,饲料
2025-08-29,4885.0,4827.87,4958.56,4805.42,4.4633995,40.216664852600005,801014,饲料
2025-09-01,4886.09,4901.67,4974.66,4803.68,4.72559424,41.7127881027,801014,饲料
2025-09-02,4880.01,4882.52,4952.64,4836.3,4.723,39.367381214,801014,饲料
2025-09-03,4774.57,4879.04,4919.87,4749.36,3.99798222,32.8039907431,801014,饲料
2025-09-04,4839.32,4774.17,4893.24,4724.29,5.03589462,46.539576053599994,801014,饲料
2025-09-05,4869.29,4839.5,4885.66,4768.13,3.67969014,34.1995702484,801014,饲料
2025-09-08,4981.12,4874.54,5017.83,4852.2,5.58852202,44.4314277375,801014,饲料
2025-09-09,5012.7,4984.19,5118.58,4935.64,5.30812824,48.0063076363,801014,饲料
2025-09-10,5003.81,4990.88,5062.78,4924.71,5.44594963,40.4232848809,801014,饲料
2025-09-11,5120.93,5004.98,5160.83,4982.58,8.0091346,59.6835956066,801014,饲料
2025-09-12,5099.41,5105.54,5194.39,5049.45,8.06300725,59.5054671258,801014,饲料
2025-09-15,5225.39,5084.16,5277.07,5058.47,6.91671544,55.2867407562,801014,饲料
2025-09-16,5180.31,5207.88,5300.38,5078.89,6.98760349,55.0280571657,801014,饲料
2025-09-17,5093.24,5176.47,5250.35,5027.93,5.2565054,49.488951249399996,801014,饲料
2025-09-18,4968.39,5083.4,5125.55,4921.13,6.45928194,55.5929893631,801014,饲料
2025-09-19,4990.74,4960.07,5037.09,4907.71,4.79227229,37.7589903087,801014,饲料
2025-09-22,4936.22,4994.14,5025.75,4870.61,4.16894647,36.7390781057,801014,饲料
2025-09-23,4933.84,4928.89,5006.51,4844.72,4.33321907,36.129020584,801014,饲料
2025-09-24,4925.07,4919.91,4989.67,4861.09,3.76408794,34.6095224513,801014,饲料
2025-09-25,4897.47,4906.13,4970.55,4841.69,3.41800899,30.8783368939,801014,饲料
2025-09-26,4926.79,4891.14,5000.48,4834.5,3.16920058,29.5950968139,801014,饲料
2025-09-29,4925.41,4925.17,4976.38,4839.47,3.17192378,28.146870944,801014,饲料
2025-09-30,4948.13,4922.37,4995.03,4874.79,2.54755516,25.290203232800003,801014,饲料
2025-10-09,4918.42,4936.39,4976.52,4791.31,3.29683815,33.7711840806,801014,饲料
2025-10-10,4967.22,4905.25,5045.36,4877.52,4.25764102,40.7005540986,801014,饲料
2025-10-13,4933.69,4903.33,5018.42,4833.03,5.3930162,46.332028339,801014,饲料
2025-10-14,4893.75,4918.24,4981.86,4847.07,4.44975106,41.946965305999996,801014,饲料
2025-10-15,4953.8,4891.12,4982.13,4843.33,3.72605901,39.5738814138,801014,饲料
2025-10-16,4872.38,4948.69,4994.85,4848.84,3.50680545,32.8228061184,801014,饲料
2025-10-17,4861.13,4857.89,4934.59,4786.47,3.46177117,31.812550801599997,801014,饲料
2025-10-20,4725.28,4857.28,4898.63,4697.44,3.0537081,36.2610150479,801014,饲料
2025-10-21,4809.31,4732.86,4828.82,4683.85,2.75102171,30.009204503000003,801014,饲料
2025-10-22,4697.95,4819.42,4843.8,4670.0,2.38264537,26.154391583400002,801014,饲料
2025-10-23,4650.12,4669.45,4726.06,4585.79,2.68003558,31.1332304125,801014,饲料
2025-10-24,4639.01,4657.24,4702.43,4588.52,2.29829486,28.271640143400003,801014,饲料
2025-10-27,4693.59,4644.16,4750.29,4604.07,4.01407102,37.191928834,801014,饲料
2025-10-28,4652.04,4683.21,4724.25,4596.67,2.63201956,31.735585265700003,801014,饲料
2025-10-29,4681.61,4662.24,4725.62,4616.88,2.59297897,27.453000750999998,801014,饲料
2025-10-30,4665.72,4678.66,4755.19,4603.54,3.22755553,31.2091676573,801014,饲料
2025-10-31,4696.73,4663.96,4740.97,4626.24,2.63334384,25.561352458600002,801014,饲料
2025-11-03,4720.86,4684.53,4753.9,4637.27,2.89627721,28.3239415227,801014,饲料
2025-11-04,4681.46,4714.3,4762.28,4635.83,3.18712801,31.0481618676,801014,饲料
2025-11-05,4707.43,4663.76,4778.68,4634.23,3.63107665,35.059598123899995,801014,饲料
2025-11-06,4747.27,4705.84,4798.69,4668.47,3.17560211,33.7621393759,801014,饲料
2025-11-07,4721.84,4739.39,4817.55,4685.6,4.4062773,38.1786163351,801014,饲料
2025-11-10,4837.99,4725.93,4878.16,4683.66,3.99874194,41.7947764802,801014,饲料
2025-11-11,4840.66,4859.64,4911.59,4766.96,4.63811028,39.6530848104,801014,饲料
2025-11-12,4800.23,4839.61,4891.59,4757.63,3.95541544,34.9429450791,801014,饲料
2025-11-13,4779.89,4790.96,4830.97,4711.42,3.36280453,32.6877319568,801014,饲料
2025-11-14,4769.1,4765.38,4846.74,4732.13,3.4708065,31.661142103299998,801014,饲料
2025-11-17,4778.57,4802.35,4845.51,4719.57,4.25576646,42.5212767475,801014,饲料
2025-11-18,4722.64,4753.63,4804.03,4679.93,3.64743679,32.2844430793,801014,饲料
2025-11-19,4777.85,4726.7,4819.68,4679.81,3.9639716,35.7719003702,801014,饲料
2025-11-20,4696.49,4774.28,4807.2,4654.04,4.03235224,37.2628856821,801014,饲料
2025-11-21,4658.53,4664.03,4770.7,4599.04,4.67813199,38.194326648600004,801014,饲料
2025-11-24,4621.92,4682.44,4762.14,4588.94,3.8046214,32.8840739324,801014,饲料
2025-11-25,4544.03,4627.15,4653.28,4497.27,3.28943428,33.735262932800005,801014,饲料
2025-11-26,4550.11,4541.67,4628.02,4513.03,3.06489921,28.7459450117,801014,饲料
2025-11-27,4552.43,4560.28,4630.63,4516.46,2.82480623,24.8070460134,801014,饲料
2025-11-28,4579.19,4555.79,4593.04,4505.16,2.8350359,25.051337270799998,801014,饲料
2025-12-01,4569.42,4577.17,4620.19,4501.35,2.77744451,28.4642665229,801014,饲料
2025-12-02,4539.04,4565.15,4594.96,4493.53,2.92657093,29.65137677,801014,饲料
2025-12-03,4522.45,4530.12,4582.86,4486.1,2.98102922,24.1895514014,801014,饲料
2025-12-04,4508.35,4514.73,4562.88,4466.27,2.91581339,23.855564601599998,801014,饲料
2025-12-05,4546.3,4505.78,4585.57,4480.94,2.54168908,23.184736327399996,801014,饲料
2025-12-08,4546.26,4544.56,4610.75,4483.91,3.31066718,33.9317913567,801014,饲料
2025-12-09,4477.87,4532.38,4580.81,4447.57,2.99424707,31.3029509647,801014,饲料
2025-12-10,4519.51,4466.14,4572.0,4438.58,3.04600755,32.7479841693,801014,饲料
2025-12-11,4484.25,4519.57,4570.46,4436.86,3.4655729,32.156654058499996,801014,饲料
2025-12-12,4442.4,4475.72,4521.61,4400.29,3.40709807,34.867088848099996,801014,饲料
2025-12-15,4461.87,4457.45,4554.09,4408.21,3.25775296,28.8979771071,801014,饲料
2025-12-16,4437.01,4457.06,4503.34,4400.85,2.56185149,21.0648165508,801014,饲料
2025-12-17,4467.57,4480.0,4522.28,4384.07,3.4798353,29.444021189,801014,饲料
2025-12-18,4457.82,4449.93,4519.41,4418.52,2.60091884,22.4123850177,801014,饲料
2025-12-19,4500.07,4459.7,4522.06,4418.08,3.04251533,27.6819572323,801014,饲料
2025-12-22,4493.33,4488.05,4522.5,4435.73,2.70978837,23.917372664200002,801014,饲料
2025-12-23,4458.07,4487.76,4521.51,4432.73,2.45244977,22.5220636188,801014,饲料
2025-12-24,4405.53,4444.68,4480.96,4370.49,2.50152443,23.579422635300002,801014,饲料
2025-12-25,4497.04,4394.85,4528.46,4381.49,2.04578932,22.362056823200003,801014,饲料
2025-12-26,4483.06,4492.49,4523.7,4447.37,2.68501166,23.3722680773,801014,饲料
2025-12-29,4497.63,4484.39,4560.58,4444.02,2.99461398,27.7017664189,801014,饲料
2025-12-30,4548.13,4495.08,4595.18,4451.31,3.39303843,29.1722779329,801014,饲料
2025-12-31,4503.76,4545.11,4592.86,4452.65,2.82502489,23.8951554656,801014,饲料
2026-01-05,4500.53,4503.5,4537.05,4447.31,2.90712155,26.7076243064,801014,饲料
2026-01-06,4525.76,4494.81,4546.5,4463.71,3.39087498,29.6486537515,801014,饲料
2026-01-07,4481.24,4526.77,4560.35,4458.92,3.4415533,30.6769476634,801014,饲料
2026-01-08,4455.37,4477.22,4518.2,4420.19,2.6221467,24.9884130465,801014,饲料
2026-01-09,4488.75,4452.44,4509.39,4413.73,3.49333693,30.419897120199998,801014,饲料
2026-01-12,4480.19,4479.67,4517.99,4420.0,3.9161859,34.7667656221,801014,饲料
2026-01-13,4448.77,4476.02,4529.74,4423.7,4.45459341,35.006720916199995,801014,饲料
2026-01-14,4456.31,4447.73,4516.2,4411.12,4.40879,38.0202524416,801014,饲料
2026-01-15,4459.24,4450.04,4521.04,4417.02,3.10458126,26.678425305700003,801014,饲料
2026-01-16,4435.16,4465.48,4508.0,4400.03,3.22986259,28.6407846126,801014,饲料
2026-01-19,4482.1,4439.93,4515.74,4408.34,3.23156844,35.0022891009,801014,饲料
2026-01-20,4456.99,4478.03,4538.27,4425.13,3.22051994,31.0103404884,801014,饲料
2026-01-21,4430.01,4448.76,4478.47,4396.89,2.83047246,27.7222982834,801014,饲料
2026-01-22,4405.8,4428.83,4482.52,4373.79,2.69577143,28.4375621375,801014,饲料
2026-01-23,4398.73,4405.91,4445.91,4366.11,2.65912114,28.7579860894,801014,饲料
2026-01-26,4448.11,4419.04,4506.59,4343.54,5.78245789,43.8283272092,801014,饲料
2026-01-27,4370.91,4443.7,4473.3,4321.89,4.438325,34.6949132534,801014,饲料
2026-01-28,4371.4,4361.85,4437.33,4285.96,6.16785946,43.9207738305,801014,饲料
2026-01-29,4458.22,4377.41,4490.91,4341.2,6.84058635,47.8962110513,801014,饲料
2026-01-30,4476.34,4434.57,4589.37,4405.04,9.08048306,57.4467323764,801014,饲料
2026-02-02,4338.97,4415.55,4491.12,4325.83,7.46981063,46.6578453561,801014,饲料
2026-02-03,4355.42,4348.51,4390.35,4266.92,4.1329352,31.6236145179,801014,饲料
2026-02-04,4442.28,4381.19,4481.59,4331.3,4.21238814,33.4184482385,801014,饲料
2026-02-05,4464.47,4422.73,4524.06,4385.06,3.84565608,33.6394081639,801014,饲料
2026-02-06,4427.95,4451.26,4507.31,4401.11,3.02032237,25.101772643,801014,饲料
2026-02-09,4447.03,4444.97,4499.05,4392.85,3.08804713,27.811692650799998,801014,饲料
2026-02-10,4440.98,4445.44,4478.18,4404.98,2.34687604,18.3654092675,801014,饲料
2026-02-11,4459.54,4437.58,4489.41,4401.56,2.59096461,19.7318204331,801014,饲料
2026-02-12,4397.79,4456.1,4476.63,4389.88,2.47665497,19.4359110631,801014,饲料
2026-02-13,4357.19,4397.76,4436.53,4339.68,2.30418863,19.5910514071,801014,饲料
2026-02-24,4371.62,4378.97,4418.05,4330.83,2.05370825,19.1800458439,801014,饲料
2026-02-25,4434.98,4370.43,4461.16,4356.6,2.73308344,21.0498168755,801014,饲料
2026-02-26,4397.15,4434.63,4463.76,4367.75,2.55391641,20.399831644000002,801014,饲料
2026-02-27,4465.65,4392.0,4501.54,4377.52,3.19506627,23.4612770641,801014,饲料
2026-03-02,4406.62,4415.92,4493.73,4360.04,4.02773338,31.009778703200002,801014,饲料
2026-03-03,4393.92,4399.2,4500.54,4346.62,6.25473158,41.218636864299995,801014,饲料
2026-03-04,4411.09,4385.56,4457.9,4324.47,6.942189,41.5175041056,801014,饲料
2026-03-05,4328.23,4406.49,4438.44,4299.37,5.14203542,32.0946703201,801014,饲料
2026-03-06,4482.92,4321.63,4504.17,4301.34,5.42772183,36.272107484,801014,饲料
2026-03-09,4445.06,4487.28,4562.46,4388.32,6.43135355,44.7777335913,801014,饲料
2026-03-10,4453.45,4432.82,4502.98,4395.15,4.62759174,31.381416560599998,801014,饲料
2026-03-11,4477.65,4447.59,4512.11,4397.32,3.90869409,26.553090408600003,801014,饲料
2026-03-12,4526.88,4485.12,4564.43,4407.33,4.73619999,32.3904919287,801014,饲料
2026-03-13,4505.33,4535.24,4584.48,4475.61,4.51416034,30.868903347399996,801014,饲料
2026-03-16,4548.43,4518.44,4649.45,4470.92,5.32066757,43.5914889192,801014,饲料
2026-03-17,4423.04,4535.33,4576.23,4411.77,4.2593433,34.414568305799996,801014,饲料
2026-03-18,4392.76,4431.25,4469.28,4335.95,3.59671418,28.167736996,801014,饲料
2026-03-19,4333.38,4375.39,4416.26,4300.27,3.61801783,28.799576398699998,801014,饲料
2026-03-20,4274.55,4336.01,4405.24,4258.75,3.56370105,27.1183706818,801014,饲料
2026-03-23,4005.51,4223.91,4232.99,3962.64,5.76335936,42.588599956799996,801014,饲料
2026-03-24,4052.35,4059.15,4099.26,3948.27,3.55609079,26.814302239499998,801014,饲料
2026-03-25,4096.66,4060.0,4128.37,4016.41,2.97692348,23.803408999000002,801014,饲料
2026-03-26,4030.62,4088.99,4138.3,4010.58,2.61729684,21.069492528399998,801014,饲料
2026-03-27,4112.5,4005.19,4147.69,3983.69,3.11858398,27.445266625,801014,饲料
2026-03-30,4098.03,4077.06,4189.64,4012.97,3.84367049,32.8849799121,801014,饲料
2026-03-31,4037.81,4098.02,4144.62,4022.3,2.94752882,25.341245063400002,801014,饲料
2026-04-01,4110.17,4093.8,4148.35,4040.53,2.26808657,26.148203361700002,801014,饲料
2026-04-02,4200.49,4102.59,4264.72,4074.9,3.39292116,31.843551801999997,801014,饲料
2026-04-03,4096.8,4182.97,4201.64,4070.62,2.70048511,21.5553259873,801014,饲料
2026-04-07,4105.67,4094.75,4196.09,3996.44,3.41707523,27.067449915300003,801014,饲料
2026-04-08,4161.32,4128.14,4207.61,4103.96,3.07681093,27.4696099286,801014,饲料
2026-04-09,4097.29,4134.71,4193.01,4060.73,2.95300897,28.2328486521,801014,饲料
2026-04-10,4058.31,4110.2,4141.83,4030.75,2.45337132,28.5413661556,801014,饲料
2026-04-13,4045.78,4041.48,4109.89,3971.32,3.12103676,28.7820603957,801014,饲料
2026-04-14,4111.75,4048.51,4140.93,3990.37,5.13486245,37.391843196399996,801014,饲料
2026-04-15,4190.89,4101.76,4230.48,4058.48,4.45784853,46.2664756563,801014,饲料
2026-04-16,4179.51,4178.03,4222.36,4125.75,3.27371955,35.107429623200005,801014,饲料
2026-04-17,4128.42,4168.07,4201.86,4074.47,3.12863053,34.104167092800004,801014,饲料
2026-04-20,4127.9,4141.36,4178.52,4084.28,2.9213623,30.6362014388,801014,饲料
2026-04-21,4150.83,4121.25,4191.66,4087.09,2.91496743,36.5537903943,801014,饲料
2026-04-22,4095.44,4135.32,4211.26,4063.37,3.08612282,34.0886479523,801014,饲料
2026-04-23,4027.24,4046.11,4096.79,3980.51,3.04328001,34.1518703482,801014,饲料
2026-04-24,3964.11,3986.91,4032.16,3922.03,4.15246441,36.2397696234,801014,饲料
2026-04-27,3937.83,3936.73,3987.83,3872.39,3.14443423,30.7541994298,801014,饲料
2026-04-28,4006.85,3938.29,4051.01,3895.42,3.15032747,34.9999509673,801014,饲料
2026-04-29,4069.05,3999.8,4136.79,3976.47,3.6994365,34.5856354675,801014,饲料
2026-04-30,4078.57,4059.48,4149.58,4017.99,3.4985594,33.0823494777,801014,饲料
2026-05-06,4028.37,4060.95,4090.07,3976.14,3.14819444,33.8208349363,801014,饲料
2026-05-07,3992.91,4027.02,4068.95,3963.39,2.97437687,28.219022832100002,801014,饲料
2026-05-08,3945.9,3989.22,4022.19,3908.23,2.73767696,30.0575318988,801014,饲料
2026-05-11,3934.85,3958.44,4013.21,3872.1,3.77051134,38.6839152312,801014,饲料
2026-05-12,3855.05,3928.48,3947.21,3814.46,3.7038664,33.9469484348,801014,饲料
2026-05-13,3846.11,3861.0,3888.5,3794.97,2.70225609,28.209965771799997,801014,饲料
2026-05-14,3907.36,3877.1,3982.38,3829.44,3.9591469,39.7749739897,801014,饲料
2026-05-15,3888.19,3885.7,3952.98,3803.58,3.54870026,28.6840469315,801014,饲料
2026-05-18,3807.81,3882.56,3909.93,3767.6,3.69597317,27.7550127662,801014,饲料
2026-05-19,3794.17,3804.11,3865.36,3737.68,2.90267297,23.1665170825,801014,饲料
2026-05-20,3747.75,3781.01,3850.71,3712.24,2.46551126,21.4539026298,801014,饲料
2026-05-21,3700.94,3756.64,3825.58,3690.96,2.95311329,25.509039314499997,801014,饲料
2026-05-22,3729.25,3724.87,3791.78,3660.69,2.65533824,24.1328370811,801014,饲料
2026-05-25,3684.06,3741.1,3765.09,3645.24,2.7671587,23.4951318125,801014,饲料
2026-05-26,3739.83,3667.64,3784.95,3629.61,2.45262736,24.380439949499998,801014,饲料
2026-05-27,3680.48,3733.52,3755.17,3634.95,2.80090837,23.3104042646,801014,饲料
2026-05-28,3651.78,3670.48,3741.24,3607.94,2.38715534,22.5907494895,801014,饲料
2026-05-29,3654.15,3649.78,3736.64,3589.12,2.48236695,25.755877202199997,801014,饲料
2026-06-01,3748.57,3643.85,3783.4,3628.34,2.34607107,25.4624285738,801014,饲料
2025-05-21,2118.39,2111.82,2144.29,2095.03,2.48158107,27.3968000055,801012,农产品加工
2025-05-22,2077.99,2113.29,2121.21,2072.2,2.47753856,25.4000880071,801012,农产品加工
2025-05-23,2052.0,2077.94,2094.02,2047.76,2.1780745,21.549066044,801012,农产品加工
2025-05-26,2057.78,2051.31,2073.74,2036.39,1.60753256,16.5567663179,801012,农产品加工
2025-05-27,2090.9,2057.78,2104.41,2049.86,2.24329432,23.753018032399996,801012,农产品加工
2025-05-28,2094.57,2094.19,2117.1,2073.81,2.24496134,25.649978269899997,801012,农产品加工
2025-05-29,2091.35,2090.73,2105.42,2066.07,2.03500269,21.8332945026,801012,农产品加工
2025-05-30,2072.18,2085.16,2102.76,2063.77,2.03215225,20.3997906385,801012,农产品加工
2025-06-03,2100.82,2062.88,2108.52,2048.37,1.98115826,20.7635059227,801012,农产品加工
2025-06-04,2128.68,2101.95,2138.66,2088.64,2.68211867,29.4036881979,801012,农产品加工
