date,close,open,high,low,volume,amount,code,name
2025-05-26,5434.61,5425.36,5509.99,5361.8,18.08581232,249.4870183885,801034,化学制品
2025-05-27,5447.43,5429.45,5512.87,5354.72,20.45826247,275.4697472651,801034,化学制品
2025-05-28,5404.48,5444.21,5511.87,5359.77,23.01770061,289.79892582639997,801034,化学制品
2025-05-29,5445.05,5390.53,5492.35,5345.72,21.50551241,269.8007253276,801034,化学制品
2025-05-30,5376.14,5423.73,5483.71,5333.86,19.17005699,242.0736377889,801034,化学制品
2025-06-03,5424.07,5355.86,5472.01,5318.31,17.87218693,224.1429761128,801034,化学制品
2025-06-04,5472.34,5424.08,5533.42,5384.15,21.19031573,261.2888250193,801034,化学制品
2025-06-05,5448.0,5464.8,5519.1,5390.02,19.75324316,248.90432179540002,801034,化学制品
2025-06-06,5491.76,5443.63,5592.04,5407.91,20.43592714,280.9538254763,801034,化学制品
2025-06-09,5565.77,5497.24,5617.23,5460.63,22.46544314,290.1112164991,801034,化学制品
2025-06-10,5533.2,5564.62,5642.47,5458.03,25.40782879,325.0268377654,801034,化学制品
2025-06-11,5548.18,5534.36,5622.86,5481.13,22.81386333,287.0605435574,801034,化学制品
2025-06-12,5536.03,5534.57,5594.92,5473.06,18.73215402,241.234801008,801034,化学制品
2025-06-13,5497.78,5519.21,5603.65,5432.12,21.31100069,272.54031970299997,801034,化学制品
2025-06-16,5498.97,5488.36,5585.36,5434.25,18.24428935,244.17520604450002,801034,化学制品
2025-06-17,5481.58,5497.71,5570.56,5429.46,18.31426568,236.2897682469,801034,化学制品
2025-06-18,5437.56,5469.1,5521.82,5383.15,15.79320962,205.20114033299998,801034,化学制品
2025-06-19,5369.15,5423.03,5491.88,5323.52,16.9193991,217.276421187,801034,化学制品
2025-06-20,5358.63,5366.62,5456.53,5306.78,15.52791776,203.9501080725,801034,化学制品
2025-06-23,5388.54,5330.58,5452.11,5266.27,20.49978913,244.88043323099998,801034,化学制品
2025-06-24,5474.83,5387.97,5520.19,5355.46,23.96497529,300.6280892269,801034,化学制品
2025-06-25,5515.12,5485.83,5579.59,5423.17,25.71983269,329.9088651431,801034,化学制品
2025-06-26,5486.5,5514.17,5600.69,5443.63,24.11947706,322.1143552515,801034,化学制品
2025-06-27,5508.11,5487.39,5592.67,5450.95,20.36123107,271.3672117988,801034,化学制品
2025-06-30,5581.05,5517.72,5626.1,5466.84,21.47174805,290.7288345024,801034,化学制品
2025-07-01,5624.38,5579.99,5680.79,5521.37,26.30704944,333.5194889918,801034,化学制品
2025-07-02,5642.0,5621.94,5729.67,5545.96,31.26670504,409.74832494419996,801034,化学制品
2025-07-03,5637.71,5625.93,5710.18,5552.46,26.82884974,352.7128366489,801034,化学制品
2025-07-04,5568.92,5637.37,5681.93,5534.62,24.91954249,301.7618888226,801034,化学制品
2025-07-07,5605.13,5570.58,5667.96,5528.16,21.15293507,263.4120398142,801034,化学制品
2025-07-08,5673.04,5605.03,5734.37,5561.75,24.62066826,326.32120042869997,801034,化学制品
2025-07-09,5619.31,5682.38,5745.33,5574.33,24.26775473,320.2378654973,801034,化学制品
2025-07-10,5671.69,5618.66,5753.21,5564.06,26.81973883,367.7222120804,801034,化学制品
2025-07-11,5654.94,5666.22,5731.01,5599.2,22.99934056,308.37752547779996,801034,化学制品
2025-07-14,5690.34,5663.18,5756.03,5617.03,22.28560956,298.7120661589,801034,化学制品
2025-07-15,5641.86,5677.04,5750.32,5574.25,25.1692911,331.92429184590003,801034,化学制品
2025-07-16,5632.29,5629.8,5691.59,5576.68,19.70310293,252.0695063848,801034,化学制品
2025-07-17,5675.54,5633.2,5724.36,5591.93,20.09886546,273.4735424467,801034,化学制品
2025-07-18,5753.87,5688.36,5818.21,5619.54,22.69851714,359.8408473696,801034,化学制品
2025-07-21,5858.86,5807.38,5905.4,5746.06,28.35886274,397.3672716836,801034,化学制品
2025-07-22,5988.5,5905.33,6042.07,5840.41,31.2495677,465.57751043300004,801034,化学制品
2025-07-23,5935.26,6028.42,6096.27,5900.37,35.57479753,504.52584126769995,801034,化学制品
2025-07-24,5965.5,5906.97,6024.39,5853.47,32.2868408,482.3372793966,801034,化学制品
2025-07-25,5965.23,5967.72,6092.36,5893.59,31.55765563,485.53690409309996,801034,化学制品
2025-07-28,5948.1,5942.27,6029.18,5871.58,25.14525052,388.49262880410004,801034,化学制品
2025-07-29,5949.24,5950.66,6027.82,5855.48,26.26972571,398.26420524779996,801034,化学制品
2025-07-30,5965.23,5951.18,6091.42,5869.27,27.32072105,423.26842130410006,801034,化学制品
2025-07-31,5864.57,5946.3,6019.23,5815.62,23.58335675,361.2587302786,801034,化学制品
2025-08-01,5857.64,5847.05,5963.33,5795.3,19.13141521,298.2289552572,801034,化学制品
2025-08-04,5888.02,5834.34,5931.69,5782.83,17.51318566,267.6702881374,801034,化学制品
2025-08-05,5943.83,5898.01,5993.93,5857.36,21.15345695,313.0123006926,801034,化学制品
2025-08-06,5979.08,5942.01,6023.4,5891.51,22.70638481,335.8104964159,801034,化学制品
2025-08-07,5991.67,5985.25,6077.48,5917.16,22.67544425,353.8438046935,801034,化学制品
2025-08-08,6004.97,5990.29,6087.44,5923.38,23.59847643,359.5204349915,801034,化学制品
2025-08-11,6064.29,6028.42,6127.41,5964.29,24.3232242,377.59817722580004,801034,化学制品
2025-08-12,6088.12,6071.0,6190.17,5983.39,25.17861377,409.5534909994,801034,化学制品
2025-08-13,6119.65,6095.23,6196.84,6037.21,25.74184681,412.75641101599996,801034,化学制品
2025-08-14,6020.24,6129.27,6197.19,5987.3,29.18410401,445.3663584057,801034,化学制品
2025-08-15,6135.74,6003.42,6181.39,5982.2,24.69647329,401.7220494199,801034,化学制品
2025-08-18,6212.96,6179.33,6312.61,6113.03,33.0587234,538.0617466729,801034,化学制品
2025-08-19,6194.66,6217.68,6313.81,6123.41,27.69711525,456.6185675063,801034,化学制品
2025-08-20,6231.04,6177.68,6286.45,6099.67,25.27634671,390.8939298989,801034,化学制品
2025-08-21,6274.91,6242.21,6381.05,6172.81,27.6982063,450.44307754269994,801034,化学制品
2025-08-22,6322.77,6276.7,6389.46,6205.62,25.00707664,405.8465580805,801034,化学制品
2025-08-25,6403.08,6342.8,6493.59,6269.38,28.70367034,479.5687606693,801034,化学制品
2025-08-26,6470.67,6392.72,6578.64,6326.55,27.9918311,460.7200838189,801034,化学制品
2025-08-27,6322.06,6473.2,6563.28,6293.5,30.68551104,486.6361895511,801034,化学制品
2025-08-28,6344.81,6314.95,6432.74,6145.8,29.91508763,472.0833031456,801034,化学制品
2025-08-29,6397.1,6355.44,6507.04,6280.01,27.03150728,443.95701762989995,801034,化学制品
2025-09-01,6432.01,6414.45,6536.76,6318.83,25.63842233,421.7569842242,801034,化学制品
2025-09-02,6309.16,6430.22,6498.0,6225.63,26.0999729,444.00458111230006,801034,化学制品
2025-09-03,6210.32,6316.72,6394.46,6142.76,21.84755189,355.9721524893,801034,化学制品
2025-09-04,6130.29,6193.76,6302.42,6021.18,24.41353706,413.999838034,801034,化学制品
2025-09-05,6290.43,6136.29,6319.63,6091.9,22.56790452,384.29287903550005,801034,化学制品
2025-09-08,6476.8,6305.95,6522.77,6239.81,26.72377573,484.7206349421,801034,化学制品
2025-09-09,6436.86,6472.7,6590.38,6349.61,24.82857674,458.99226520860003,801034,化学制品
2025-09-10,6374.93,6396.1,6490.9,6302.3,20.22037775,360.894051273,801034,化学制品
2025-09-11,6449.67,6357.9,6483.72,6283.91,20.8972868,373.9651844644,801034,化学制品
2025-09-12,6414.51,6439.2,6532.12,6328.34,20.83267769,372.7683931978,801034,化学制品
2025-09-15,6377.5,6416.02,6505.22,6318.5,18.9933706,333.0784513964,801034,化学制品
2025-09-16,6356.56,6382.63,6452.76,6254.77,19.16050553,331.48299503740003,801034,化学制品
2025-09-17,6386.15,6353.17,6467.29,6290.9,20.78544505,342.4340116011,801034,化学制品
2025-09-18,6288.4,6379.43,6463.73,6218.52,28.77427305,451.1077329275,801034,化学制品
2025-09-19,6322.34,6275.7,6421.77,6217.08,22.69409222,360.99778988160006,801034,化学制品
2025-09-22,6276.04,6331.78,6387.63,6187.41,19.03853952,316.3483074516,801034,化学制品
2025-09-23,6192.62,6260.67,6319.98,6044.82,23.35957825,373.7815478454,801034,化学制品
2025-09-24,6305.11,6180.78,6355.39,6129.14,21.07225241,366.8506546196,801034,化学制品
2025-09-25,6298.14,6297.15,6419.87,6227.36,20.06394777,349.56227925269997,801034,化学制品
2025-09-26,6279.65,6276.56,6399.5,6204.31,18.88174214,310.9681038063,801034,化学制品
2025-09-29,6396.24,6292.64,6456.02,6214.37,20.7219291,359.2964961836,801034,化学制品
2025-09-30,6447.83,6397.24,6520.64,6328.06,20.75541766,372.1383235676,801034,化学制品
2025-10-09,6543.22,6494.69,6618.53,6382.98,22.56136395,400.36739700339996,801034,化学制品
2025-10-10,6541.87,6524.63,6661.13,6431.32,23.2506579,399.10634829019995,801034,化学制品
2025-10-13,6511.95,6327.91,6566.65,6264.93,22.65631374,386.1955953942,801034,化学制品
2025-10-14,6361.95,6556.12,6640.95,6320.53,23.52485409,428.22248764989996,801034,化学制品
2025-10-15,6408.75,6376.77,6478.59,6294.69,18.22356313,318.4196026722,801034,化学制品
2025-10-16,6299.75,6395.84,6460.69,6242.65,18.46444337,323.7201078822,801034,化学制品
2025-10-17,6159.33,6290.4,6380.3,6129.07,18.4248108,311.07202740450003,801034,化学制品
2025-10-20,6217.77,6210.74,6311.58,6121.26,17.22377663,283.4025586325,801034,化学制品
2025-10-21,6269.6,6226.07,6337.02,6166.08,17.64426634,286.3168742684,801034,化学制品
2025-10-22,6218.25,6253.9,6322.64,6155.77,16.49768212,273.7100792591,801034,化学制品
2025-10-23,6266.06,6202.65,6312.02,6109.6,17.24657929,280.1745880387,801034,化学制品
2025-10-24,6284.25,6261.58,6363.22,6189.73,18.15419272,308.7206055969,801034,化学制品
2025-10-27,6353.33,6328.75,6460.75,6265.3,22.96489996,377.3120309699,801034,化学制品
2025-10-28,6365.12,6348.44,6469.48,6272.75,21.9534616,364.7348618199,801034,化学制品
2025-10-29,6445.66,6371.6,6509.31,6291.7,22.93955433,405.069589011,801034,化学制品
2025-10-30,6410.47,6444.65,6538.08,6336.2,22.59058475,407.4262170839,801034,化学制品
2025-10-31,6490.68,6407.54,6597.21,6355.63,24.73020176,451.6239332445,801034,化学制品
2025-11-03,6478.85,6512.8,6589.59,6348.83,25.16557913,420.81452194660005,801034,化学制品
2025-11-04,6401.11,6477.17,6565.51,6330.34,23.73685161,385.562642579,801034,化学制品
2025-11-05,6427.57,6322.11,6492.62,6274.93,22.06328615,345.38433445199996,801034,化学制品
2025-11-06,6517.18,6418.84,6588.51,6374.87,22.76489714,380.1098258835,801034,化学制品
2025-11-07,6696.2,6516.71,6789.69,6457.85,34.42509555,577.4209904748001,801034,化学制品
2025-11-10,6797.16,6762.43,6935.57,6677.49,36.8864143,652.5780246887999,801034,化学制品
2025-11-11,6821.72,6772.71,6935.7,6681.62,30.78699067,537.5648766574,801034,化学制品
2025-11-12,6820.97,6798.18,6936.91,6661.28,30.15830092,534.8751909189,801034,化学制品
2025-11-13,7003.57,6820.65,7087.34,6782.01,36.28863738,666.7535155428,801034,化学制品
2025-11-14,6876.18,6943.03,7079.74,6813.15,31.79105209,599.4582218764,801034,化学制品
2025-11-17,6932.05,6878.82,7068.9,6763.89,30.14517213,556.8828618092,801034,化学制品
2025-11-18,6769.99,6930.46,7015.36,6706.35,29.65882738,555.0811210746,801034,化学制品
2025-11-19,6780.08,6755.89,6913.13,6635.02,27.21002762,515.5450975182,801034,化学制品
2025-11-20,6654.8,6790.48,6914.62,6614.94,25.87216096,490.0293389366,801034,化学制品
2025-11-21,6366.04,6546.66,6648.32,6319.57,31.24876178,507.9822928094,801034,化学制品
2025-11-24,6363.41,6395.17,6476.29,6258.76,24.67147577,416.3841710192,801034,化学制品
2025-11-25,6441.6,6398.73,6533.79,6333.39,22.85140011,398.3485448673,801034,化学制品
2025-11-26,6393.59,6445.9,6525.84,6344.17,19.00758645,326.3462856734,801034,化学制品
2025-11-27,6464.18,6386.89,6571.04,6347.88,21.53993884,375.1768967439,801034,化学制品
2025-11-28,6551.27,6459.48,6614.67,6414.29,19.79028951,364.0075510382,801034,化学制品
2025-12-01,6571.45,6562.4,6688.49,6487.58,22.06715526,396.1777002865,801034,化学制品
2025-12-02,6502.71,6545.61,6609.33,6443.48,18.14092204,300.3481626966,801034,化学制品
2025-12-03,6493.65,6513.8,6629.39,6418.57,18.18809714,326.3947431795,801034,化学制品
2025-12-04,6437.8,6485.86,6560.36,6368.97,15.52231326,262.01931427880004,801034,化学制品
2025-12-05,6514.52,6439.38,6570.1,6373.56,14.99424338,265.9864986161,801034,化学制品
2025-12-08,6546.51,6511.57,6624.07,6438.5,16.84077105,294.5776220253,801034,化学制品
2025-12-09,6506.14,6532.13,6630.45,6441.78,15.24001493,268.2579952412,801034,化学制品
2025-12-10,6516.02,6497.67,6589.22,6398.74,15.10030444,266.5150489521,801034,化学制品
2025-12-11,6444.64,6529.75,6615.84,6413.29,15.89197981,277.1097896546,801034,化学制品
2025-12-12,6437.29,6449.26,6551.59,6337.13,17.44317095,313.284131921,801034,化学制品
2025-12-15,6481.43,6425.01,6574.45,6364.99,16.17650911,273.09904687709997,801034,化学制品
2025-12-16,6385.06,6471.75,6528.01,6303.45,16.12180537,261.7910268427,801034,化学制品
2025-12-17,6533.08,6393.91,6585.24,6321.7,16.46572729,316.306934709,801034,化学制品
2025-12-18,6523.96,6517.86,6662.25,6452.98,15.79926277,290.85927215,801034,化学制品
2025-12-19,6606.65,6527.72,6653.29,6486.92,15.28090364,260.6281125426,801034,化学制品
2025-12-22,6670.29,6645.19,6745.86,6582.12,16.35739375,287.0796813549,801034,化学制品
2025-12-23,6686.22,6668.77,6794.72,6587.44,19.70709236,355.8798798771,801034,化学制品
2025-12-24,6781.92,6698.58,6836.91,6636.31,18.9797624,372.6372442844,801034,化学制品
2025-12-25,6818.72,6768.46,6909.93,6697.43,19.63904779,362.4882979773,801034,化学制品
2025-12-26,6855.94,6830.77,6956.86,6740.85,21.75640917,428.2966188021,801034,化学制品
2025-12-29,6780.11,6852.27,6921.21,6706.27,20.77850838,386.1397998421,801034,化学制品
2025-12-30,6800.88,6735.63,6902.57,6668.77,17.60398253,338.43756083200003,801034,化学制品
2025-12-31,6792.51,6798.59,6889.18,6709.78,15.94713355,290.5918912391,801034,化学制品
2026-01-05,6846.79,6818.3,6934.68,6719.99,19.13769919,376.2321495066,801034,化学制品
2026-01-06,7035.05,6862.51,7113.81,6805.81,25.65093162,486.7343337246,801034,化学制品
2026-01-07,7042.58,7022.44,7173.32,6938.58,25.66903483,460.1242196938,801034,化学制品
2026-01-08,7009.79,7042.11,7161.6,6902.17,25.04766318,459.5377948176,801034,化学制品
2026-01-09,7031.2,7010.85,7127.23,6917.8,25.10131526,449.1769728014,801034,化学制品
2026-01-12,7035.17,7039.92,7151.11,6917.58,28.04626352,498.2400696591,801034,化学制品
2026-01-13,7025.53,7035.27,7217.08,6913.67,27.95451628,515.655254138,801034,化学制品
2026-01-14,6983.34,7013.68,7177.03,6889.26,28.25839538,511.72973635809996,801034,化学制品
2026-01-15,7082.66,6959.35,7197.67,6909.27,23.74130888,450.6931304621,801034,化学制品
2026-01-16,7049.13,7102.48,7213.46,6951.17,23.69841043,444.1432455524,801034,化学制品
2026-01-19,7243.13,7018.83,7317.41,6966.12,24.51656948,470.9993295722,801034,化学制品
2026-01-20,7337.17,7254.65,7460.21,7126.74,29.42719086,549.4775573232,801034,化学制品
2026-01-21,7392.67,7332.59,7503.8,7221.78,32.91760201,558.4495099333,801034,化学制品
2026-01-22,7450.32,7378.85,7552.19,7283.46,31.75809231,546.0275686627,801034,化学制品
2026-01-23,7531.91,7464.45,7625.94,7367.35,31.6547501,563.5489493776,801034,化学制品
2026-01-26,7498.09,7541.04,7710.63,7374.75,33.2734822,599.8415894062,801034,化学制品
2026-01-27,7455.02,7465.85,7627.93,7272.58,30.05728516,530.0836894056,801034,化学制品
2026-01-28,7558.74,7457.36,7704.6,7362.1,33.04730479,568.2882316325,801034,化学制品
2026-01-29,7531.97,7563.79,7753.48,7408.8,38.37591951,618.2039079849,801034,化学制品
2026-01-30,7507.3,7472.75,7660.98,7262.94,37.89624682,601.9483335679,801034,化学制品
2026-02-02,7130.4,7431.18,7551.3,7093.22,35.06162817,572.2745543132,801034,化学制品
2026-02-03,7350.66,7222.76,7401.08,7136.63,27.06389066,441.3639214182,801034,化学制品
2026-02-04,7380.19,7358.2,7483.37,7235.58,26.92641832,434.1058649196,801034,化学制品
2026-02-05,7279.6,7379.29,7479.85,7195.54,23.84461544,382.9462351539,801034,化学制品
2026-02-06,7471.12,7210.52,7622.7,7147.24,29.55711315,523.3090604222,801034,化学制品
2026-02-09,7581.03,7529.64,7677.98,7425.68,29.15767258,463.7682999479,801034,化学制品
2026-02-10,7555.14,7569.14,7662.62,7424.36,24.75540717,395.28310598080003,801034,化学制品
2026-02-11,7651.86,7522.44,7779.3,7454.65,27.2216903,453.5671075986,801034,化学制品
2026-02-12,7630.54,7624.25,7757.99,7513.5,26.27758161,414.14026190010003,801034,化学制品
2026-02-13,7507.65,7584.23,7696.74,7440.12,22.13187637,359.34204285550004,801034,化学制品
2026-02-24,7678.62,7573.38,7759.9,7466.21,26.54206731,438.24942845019996,801034,化学制品
2026-02-25,7811.8,7711.93,7986.43,7628.15,35.15176648,630.5305727749,801034,化学制品
2026-02-26,7811.99,7821.72,7994.02,7686.72,32.37016029,575.2879962244999,801034,化学制品
2026-02-27,7893.09,7783.38,7996.99,7722.83,26.54213481,477.3215710539,801034,化学制品
2026-03-02,7896.42,7852.43,8047.28,7684.45,33.43324528,596.5951088567,801034,化学制品
2026-03-03,7616.06,7923.4,8035.07,7566.0,34.66559774,589.3642670776001,801034,化学制品
2026-03-04,7540.23,7497.26,7729.65,7403.65,26.92280721,457.9370831268,801034,化学制品
2026-03-05,7583.89,7658.9,7761.14,7476.75,24.23499607,405.192040266,801034,化学制品
2026-03-06,7807.39,7544.6,7886.06,7472.74,26.96812191,465.2365878832,801034,化学制品
2026-03-09,7667.5,7792.17,7938.62,7489.07,31.48408855,545.0687721032,801034,化学制品
2026-03-10,7681.52,7640.82,7795.27,7556.05,24.48840683,414.39302507760004,801034,化学制品
2026-03-11,7789.51,7695.95,7890.49,7553.42,28.27220414,504.18107644459997,801034,化学制品
2026-03-12,7702.91,7809.7,7932.2,7591.34,31.67549324,534.3383834177,801034,化学制品
2026-03-13,7632.03,7680.93,7889.28,7538.68,31.80658997,548.2511306853,801034,化学制品
2026-03-16,7495.07,7626.92,7767.46,7356.73,31.08800342,566.1180566679,801034,化学制品
2026-03-17,7334.29,7475.82,7623.69,7291.78,27.46001392,478.3904289213,801034,化学制品
2026-03-18,7325.61,7342.16,7420.56,7174.52,22.44418843,367.8990791961,801034,化学制品
2026-03-19,7065.56,7289.58,7348.63,7010.98,25.7023287,420.426418719,801034,化学制品
2026-03-20,6893.99,7075.78,7183.39,6867.67,24.31949144,389.3796859163,801034,化学制品
2026-03-23,6645.74,6769.89,6933.88,6532.7,27.42093718,434.5882681968,801034,化学制品
2026-03-24,6761.53,6743.5,6825.69,6534.32,22.25940151,343.4510911412,801034,化学制品
2026-03-25,6905.85,6796.26,6987.17,6741.3,20.54953736,333.828118064,801034,化学制品
2026-03-26,6897.98,6897.6,7080.39,6795.65,21.52058014,348.03259917279996,801034,化学制品
2026-03-27,7036.13,6821.54,7116.46,6789.24,20.37313644,351.487722023,801034,化学制品
2026-03-30,7066.85,6994.78,7160.88,6905.0,21.76530728,370.1835421046,801034,化学制品
2026-03-31,6916.39,7052.22,7135.98,6882.34,18.999883,305.3114275866,801034,化学制品
2026-04-01,7050.93,7016.68,7144.92,6928.71,17.68991861,310.7189169434,801034,化学制品
2026-04-02,6956.22,7032.76,7108.09,6880.3,16.1517707,270.514779132,801034,化学制品
2026-04-03,6861.74,6977.67,7073.19,6796.79,15.75089817,259.84863600349996,801034,化学制品
2026-04-07,7092.92,6873.85,7165.99,6825.01,19.92632129,336.8992509346,801034,化学制品
2026-04-08,7205.19,7099.6,7265.0,7018.34,23.42034343,416.6740942264,801034,化学制品
2026-04-09,7176.56,7180.88,7295.63,7049.43,19.4765595,347.2130841011,801034,化学制品
2026-04-10,7239.27,7197.87,7340.3,7121.2,19.09909612,347.45639069839996,801034,化学制品
2026-04-13,7306.27,7215.6,7422.17,7104.59,20.45654829,390.3087204486,801034,化学制品
2026-04-14,7341.11,7319.97,7430.71,7157.57,19.91004982,385.79968917120004,801034,化学制品
2026-04-15,7242.8,7339.01,7426.03,7166.75,18.85116815,363.95968323669996,801034,化学制品
2026-04-16,7335.51,7250.3,7421.35,7177.88,19.48137331,363.4598856055,801034,化学制品
2026-04-17,7291.59,7321.0,7426.16,7182.17,19.49848425,370.67726340120004,801034,化学制品
2026-04-20,7284.79,7288.04,7418.21,7174.95,19.48706143,380.5345073953,801034,化学制品
2026-04-21,7330.47,7292.16,7435.48,7121.08,21.50360228,439.48122198410005,801034,化学制品
2026-04-22,7309.7,7296.62,7439.94,7208.6,21.71477558,414.85143504480004,801034,化学制品
2026-04-23,7271.28,7326.23,7437.48,7156.11,24.81582446,454.1294845972,801034,化学制品
2026-04-24,7380.01,7259.14,7514.64,7166.05,30.93047541,560.2069877276,801034,化学制品
2026-04-27,7389.18,7358.82,7534.29,7239.11,28.92510099,550.7499996977,801034,化学制品
2026-04-28,7345.87,7360.1,7498.43,7208.39,28.97956268,518.8064242457,801034,化学制品
2026-04-29,7434.6,7297.39,7505.68,7213.62,27.25836177,513.8197973412,801034,化学制品
2026-04-30,7398.69,7427.97,7549.47,7294.62,26.5245973,472.68664701069997,801034,化学制品
2026-05-06,7475.38,7429.53,7568.7,7282.13,29.65666617,552.5747227104,801034,化学制品
2026-05-07,7377.03,7449.55,7560.4,7230.1,27.95098553,546.422875411,801034,化学制品
2026-05-08,7350.04,7351.72,7508.98,7241.19,25.59540579,486.3297696533,801034,化学制品
2026-05-11,7396.38,7367.3,7520.15,7274.14,27.41051648,499.2290973421,801034,化学制品
2026-05-12,7314.45,7395.18,7486.55,7208.45,25.30883958,461.87946752010004,801034,化学制品
2026-05-13,7351.27,7294.66,7445.23,7197.24,24.71326774,430.09249522589994,801034,化学制品
2026-05-14,7278.53,7363.88,7545.11,7190.67,30.02992922,556.9044444958,801034,化学制品
2026-05-15,7309.34,7343.82,7530.04,7201.58,32.87567012,625.3778386808,801034,化学制品
2026-05-18,7223.06,7301.19,7432.46,7082.22,31.4254705,620.1560929653,801034,化学制品
2026-05-19,7202.85,7200.05,7315.37,7024.61,27.92270619,504.84230871910006,801034,化学制品
2026-05-20,7259.81,7174.57,7397.14,7058.44,29.01010146,550.1891318833999,801034,化学制品
2026-05-21,7030.86,7270.9,7427.8,7006.62,32.45721832,620.2947109497001,801034,化学制品
2026-05-22,7238.73,7083.6,7322.59,6973.23,27.46014998,556.9269939828,801034,化学制品
2026-05-25,7121.08,7256.0,7370.89,7013.31,27.86127866,546.8660218639,801034,化学制品
2026-05-26,7129.35,7088.69,7278.17,6909.2,28.20432925,557.4446134754,801034,化学制品
2026-05-27,6959.22,7104.2,7232.01,6877.97,26.25341652,502.08111064720003,801034,化学制品
2026-05-28,6955.06,6946.96,7107.91,6767.96,23.38073661,459.2786771454,801034,化学制品
2026-05-29,6759.92,6961.21,7043.97,6698.24,24.6416079,477.8979120512,801034,化学制品
2026-06-01,6905.07,6765.43,7029.07,6686.22,22.93728865,472.12859762730005,801034,化学制品
2025-05-21,3989.9,4035.51,4114.37,3946.98,11.42733783,78.0381879793,801032,化学纤维
2025-05-22,3906.04,3962.29,4030.94,3879.63,8.83221804,58.1065718946,801032,化学纤维
2025-05-23,3922.0,3900.44,4007.48,3857.61,8.61524632,57.618537590500004,801032,化学纤维
2025-05-26,3953.16,3925.95,4012.34,3878.93,7.71052994,52.3113626953,801032,化学纤维
2025-05-27,4043.53,3948.86,4080.75,3900.41,10.47998232,70.9653724331,801032,化学纤维
2025-05-28,4027.33,4052.43,4125.29,3969.14,10.8699518,84.9115417811,801032,化学纤维
2025-05-29,4013.71,3988.52,4075.54,3946.74,8.95558999,70.2923191698,801032,化学纤维
2025-05-30,3943.15,3995.69,4050.61,3906.05,7.16843981,55.7049045665,801032,化学纤维
2025-06-03,3943.79,3914.45,3996.1,3884.55,6.00106323,49.1337737184,801032,化学纤维
2025-06-04,3988.04,3944.54,4035.21,3905.0,6.40119865,55.7569522675,801032,化学纤维
2025-06-05,3942.36,3983.21,4017.1,3906.56,6.60212616,55.407641625699995,801032,化学纤维
2025-06-06,3933.98,3942.93,3998.5,3898.6,5.29757301,45.1549111822,801032,化学纤维
2025-06-09,4003.87,3939.84,4043.96,3913.86,5.77811433,53.992640429,801032,化学纤维
2025-06-10,4000.95,4010.34,4107.38,3915.93,7.28337351,69.59454275899999,801032,化学纤维
2025-06-11,3985.97,4001.86,4042.42,3952.46,4.9209128,45.26762561859999,801032,化学纤维
2025-06-12,3971.79,3983.34,4037.67,3928.06,5.40128961,52.5320516599,801032,化学纤维
2025-06-13,3889.46,3942.99,3980.74,3868.41,5.3770213,46.103691599099996,801032,化学纤维
2025-06-16,3883.6,3866.14,3923.16,3829.24,4.15705254,37.6257513911,801032,化学纤维
2025-06-17,3866.75,3880.67,3925.96,3828.73,4.34671497,37.9934357143,801032,化学纤维
2025-06-18,3854.35,3861.68,3907.9,3800.71,4.26459566,35.6662191308,801032,化学纤维
2025-06-19,3767.17,3844.02,3874.18,3748.98,4.64684718,43.3682184399,801032,化学纤维
2025-06-20,3726.89,3757.8,3795.54,3701.24,3.39749691,30.0308359081,801032,化学纤维
2025-06-23,3762.36,3694.45,3783.9,3674.82,3.34946599,29.5784590517,801032,化学纤维
2025-06-24,3827.53,3761.17,3857.69,3744.17,3.93808009,34.703934326799995,801032,化学纤维
2025-06-25,3859.16,3835.36,3883.71,3797.03,3.90416157,34.187149716,801032,化学纤维
2025-06-26,3856.48,3863.4,3932.76,3819.87,4.70249168,43.0103821405,801032,化学纤维
2025-06-27,3862.54,3864.5,3916.49,3828.2,4.15328396,36.1932295011,801032,化学纤维
2025-06-30,3900.52,3863.05,3928.74,3836.69,4.26401028,34.3419325808,801032,化学纤维
2025-07-01,3922.76,3893.51,3958.01,3856.38,5.84311687,42.3708010509,801032,化学纤维
2025-07-02,3963.52,3935.83,4010.69,3900.46,6.25922171,46.735863461099996,801032,化学纤维
2025-07-03,3975.54,3965.82,4027.46,3922.56,5.97752983,44.2234544645,801032,化学纤维
2025-07-04,3900.2,3965.75,3978.1,3885.49,5.36885633,36.633664103899996,801032,化学纤维
2025-07-07,3936.97,3893.8,3963.46,3864.03,4.44877735,29.317358778899997,801032,化学纤维
2025-07-08,3984.42,3942.58,4012.17,3918.34,5.17487113,35.0552315029,801032,化学纤维
2025-07-09,3944.42,3981.34,4009.36,3927.1,4.37853992,31.3237363047,801032,化学纤维
2025-07-10,3973.06,3938.81,4008.87,3910.64,3.95665074,29.2066943523,801032,化学纤维
2025-07-11,3970.31,3979.11,4023.15,3933.47,5.60014033,38.0109223442,801032,化学纤维
2025-07-14,3979.95,3978.07,4032.54,3942.9,5.40153528,35.5285570125,801032,化学纤维
2025-07-15,3919.05,3971.09,3996.62,3888.96,5.45043885,36.0226411612,801032,化学纤维
2025-07-16,3929.73,3926.88,3975.84,3891.29,4.47930998,31.5188122278,801032,化学纤维
2025-07-17,3956.28,3928.38,3987.77,3909.37,4.0974384,28.867884816799997,801032,化学纤维
2025-07-18,4014.31,3962.06,4054.48,3935.58,5.15209622,34.6544602721,801032,化学纤维
